title,company,address,experience,url,query,page,vacancy_id
Data&BI Manager,ИП SMART,Алматы,Опыт 3-6 лет,https://hh.ru/vacancy/136249714?query=Data+Engineer,Data Engineer,5,136249714
IT Business Analyst / Project Manager,АО Astana International Financial Centre Authority,"Астана, проспект Мангилик Ел, 55/18",Опыт 3-6 лет,https://hh.ru/vacancy/135908773?query=Data+Engineer,Data Engineer,5,135908773
Специалист электронных баз данных,METRO.Торговые центры,Москва,Без опыта,https://hh.ru/vacancy/135611075?query=Data+Engineer,Data Engineer,5,135611075
Geologist (Kuwait),Rubius,Москва,Опыт более 6 лет,https://hh.ru/vacancy/135981970?query=Data+Engineer,Data Engineer,5,135981970
Senior Frontend Engineer (Vue),ТРТ,Тбилиси,Опыт более 6 лет,https://hh.ru/vacancy/135483255?query=Data+Engineer,Data Engineer,5,135483255
Data Engineer (senior),ООО Лоция,Москва,Опыт 3-6 лет,https://hh.ru/vacancy/136198734?query=Data+Engineer,Data Engineer,5,136198734
"Middle Data Engineer [Coffers, МТС Веб Сервисы]","""МТС"", Работа в IT",Москва,Опыт 3-6 лет,https://hh.ru/vacancy/135545217?query=Data+Engineer,Data Engineer,5,135545217
Entry level Devops Engineer,ТОО АтырауТехИнвест,Астана,Без опыта,https://hh.ru/vacancy/135498689?query=Data+Engineer,Data Engineer,5,135498689
Junior GIS Analyst (Entry level),ТОО АтырауТехИнвест,"Атырау, улица Жолдаскали Досмухамбетова, 2",Без опыта,https://hh.ru/vacancy/135547778?query=Data+Engineer,Data Engineer,5,135547778
Tech Lead/Backend Architect,Darktheme Studios,"город Окленд, Warfield Avenue",Опыт 3-6 лет,https://hh.ru/vacancy/136188357?query=Data+Engineer,Data Engineer,5,136188357
ML Engineer в команду Disrupt,Сбер. IT,Москва,Опыт 3-6 лет,https://hh.ru/vacancy/136296929?query=Data+Engineer,Data Engineer,5,136296929
Lead AI Engineer/AI Platform Engineer,ООО Битроботикс,"Москва, р-н Преображенское",Опыт 3-6 лет,https://hh.ru/vacancy/135983066?query=Data+Engineer,Data Engineer,5,135983066
Backend Developer / Telecom Integration Engineer,Genesis Group AG,Тбилиси,Опыт 3-6 лет,https://hh.ru/vacancy/136006593?query=Data+Engineer,Data Engineer,5,136006593
Data Engineer,Selecty,Ташкент,Опыт 3-6 лет,https://hh.ru/vacancy/136133856?query=Data+Engineer,Data Engineer,5,136133856
Machine Learning Engineer/Data scientist,ООО Арелаг консалт,Минск,Опыт 1-3 года,https://rabota.by/vacancy/135694780?query=Data+Engineer&hhtmFrom=vacancy_search_list,Data Engineer,5,135694780
Оператор ПК,METRO.Торговые центры,Москва,Без опыта,https://hh.ru/vacancy/135775547?query=Data+Engineer,Data Engineer,5,135775547
Software QA Engineer/Intern (AI-Powered),a1qa (ООО ITRANSITION),Ташкент,Без опыта,https://hh.ru/vacancy/135923013?query=Data+Engineer,Data Engineer,5,135923013
Аналитик данных | Data scientist,JACOBS DOUWE EGBERTS (JDE),Москва,Опыт 3-6 лет,https://hh.ru/vacancy/135984876?query=Data+Engineer,Data Engineer,5,135984876
Программист-исследователь (1С + Machine Learning Engineer),ООО ПКО ТАЛИОН,"Красноярск, р-н Железнодорожный",Опыт 1-3 года,https://hh.ru/vacancy/135792522?query=Data+Engineer,Data Engineer,6,135792522
Data Engineer (Аналитический центр транзакционного бизнеса),"АО Россельхозбанк, Головной офис",Москва,Опыт 3-6 лет,https://hh.ru/vacancy/135139426?query=Data+Engineer,Data Engineer,6,135139426
Data Engineer real-time,PARI,Москва,Опыт 3-6 лет,https://hh.ru/vacancy/135664072?query=Data+Engineer,Data Engineer,6,135664072
Специалист по классическому ML / Data Science / Junior Machine Learning Engineer,Банк Русский Стандарт,Москва,Опыт 1-3 года,https://hh.ru/vacancy/131546356?query=Data+Engineer,Data Engineer,6,131546356
Руководитель направления по управлению данными,"ПАО Держава , АКБ",Москва,Опыт 3-6 лет,https://hh.ru/vacancy/135520547?query=Data+Engineer,Data Engineer,6,135520547
Разработчик/Аналитик Hadoop,IT_One,Москва,Опыт 1-3 года,https://hh.ru/vacancy/136083166?query=Data+Engineer,Data Engineer,6,136083166
Analytics engineer,MAREE,Москва,Опыт 3-6 лет,https://hh.ru/vacancy/134635225?query=Data+Engineer,Data Engineer,6,134635225
Senior Data Engineer,ООО ЭМ Рус,Москва,Опыт 3-6 лет,https://hh.ru/vacancy/135183828?query=Data+Engineer,Data Engineer,6,135183828
Middle/Senior Java Software Engineer,UZUM TECHNOLOGIES. Операции,Ташкент,Опыт 3-6 лет,https://hh.ru/vacancy/132226529?query=Data+Engineer,Data Engineer,6,132226529
ML-разработчик/Data Scientist (портал Рамблер),"Rambler&Co Портал ""Рамблер""",Москва,Опыт 3-6 лет,https://hh.ru/vacancy/136097258?query=Data+Engineer,Data Engineer,6,136097258
Data Engineer,Andersen,Ташкент,Опыт 3-6 лет,https://rabota.by/vacancy/136192663?query=Data+Engineer&hhtmFrom=vacancy_search_list,Data Engineer,6,136192663
"Старший инженер данных, Ozon Банк",Ozon Банк,Москва,Опыт более 6 лет,https://hh.ru/vacancy/136073335?query=Data+Engineer,Data Engineer,6,136073335
Data Collection Engineer (Image & Video),ООО Ридотто,Минск,Опыт 3-6 лет,https://rabota.by/vacancy/136188433?query=Data+Engineer&hhtmFrom=vacancy_search_list,Data Engineer,6,136188433
Fullstack Dashboard Developer (React + API + SQL),Мегаполис (ООО Джин),"Челябинск, р-н Центральный",Опыт 1-3 года,https://hh.ru/vacancy/135900181?query=Data+Engineer,Data Engineer,6,135900181
Head of Data,Drivee,Москва,Опыт 3-6 лет,https://hh.ru/vacancy/134313002?query=Data+Engineer,Data Engineer,6,134313002
Data Engineer,Andersen,Сербия,Опыт 3-6 лет,https://rabota.by/vacancy/136178327?query=Data+Engineer&hhtmFrom=vacancy_search_list,Data Engineer,6,136178327
Data Architect / Data Analyst / ML Engineer,Благотворительный фонд содействия деятельности добровольческой бригады БАРС-Курск,"Курск, р-н Центральный",Опыт 1-3 года,https://hh.ru/vacancy/136364788?query=Data+Engineer,Data Engineer,6,136364788
"Старший инженер данных, Ozon Банк",Ozon Банк,Санкт-Петербург,Опыт более 6 лет,https://hh.ru/vacancy/136078229?query=Data+Engineer,Data Engineer,6,136078229
Data Engineer,ГЕРОФАРМ,Санкт-Петербург,Опыт 3-6 лет,https://hh.ru/vacancy/135275434?query=Data+Engineer,Data Engineer,6,135275434
Backend Software Engineer (PHP),Punto Pago,Санкт-Петербург,Опыт 3-6 лет,https://hh.ru/vacancy/135946239?query=Data+Engineer,Data Engineer,6,135946239
Data Engineer,Домклик,Москва,Опыт 1-3 года,https://hh.ru/vacancy/135928919?query=Data+Engineer,Data Engineer,7,135928919
Data Analyst (Acquisition),TANGEM AG,Белград,Опыт 3-6 лет,https://hh.ru/vacancy/135911990?query=Data+Engineer,Data Engineer,7,135911990
Middle Agentic Engineer (Перспективный AI),Сбер. Data Science,Москва,Опыт 1-3 года,https://hh.ru/vacancy/135890546?query=Data+Engineer,Data Engineer,7,135890546
ML Engineer (NLP & Backend),Сбер. Data Science,Москва,Опыт 3-6 лет,https://hh.ru/vacancy/136187973?query=Data+Engineer,Data Engineer,7,136187973
Head of Product Analytics,АО ASTERIUM,"Ташкент, улица Саида Барака, 12А",Опыт более 6 лет,https://hh.ru/vacancy/136174423?query=Data+Engineer,Data Engineer,7,136174423
Full-Stack Web Developer,Lenkep recruitment,Москва,Опыт 3-6 лет,https://hh.ru/vacancy/135429357?query=Data+Engineer,Data Engineer,7,135429357
Data Scientist в команду Disrupt,Сбер. IT,Москва,Опыт 3-6 лет,https://hh.ru/vacancy/136254680?query=Data+Engineer,Data Engineer,7,136254680
Senior python-разработчик,AERODISK,Москва,Опыт более 6 лет,https://hh.ru/vacancy/133983174?query=Data+Engineer,Data Engineer,7,133983174
Planning Engineer,ТОО WEST DEVELOPMENT COMPANY,"Атырау, станция Карабатан",Опыт 3-6 лет,https://hh.ru/vacancy/136198983?query=Data+Engineer,Data Engineer,7,136198983
Senior системный инженер (Systems / Infrastructure Engineer),FunFlow (ООО Мобильные Игровые Решения),"Москва, р-н Замоскворечье",Опыт 3-6 лет,https://hh.ru/vacancy/135994335?query=Data+Engineer,Data Engineer,7,135994335
"Platform & Security Operations Engineer (FinTech, Crypto)",HR ME,"Сектор 3, Даунтаун Дубай",Опыт 3-6 лет,https://hh.ru/vacancy/136064785?query=Data+Engineer,Data Engineer,7,136064785
Data Platform Engineer (Analytics Infrastructure),ООО ЧУБАККА,Москва,Опыт 3-6 лет,https://hh.ru/vacancy/135770829?query=Data+Engineer,Data Engineer,7,135770829
Оператор ПК/Оператор базы данных,METRO.Торговые центры,"Владимир, р-н Ленинский",Без опыта,https://hh.ru/vacancy/136036337?query=Data+Engineer,Data Engineer,7,136036337
Product Manager LegalTech (со знанием английского языка),Betternations Ltd,Тбилиси,Опыт 3-6 лет,https://hh.ru/vacancy/135795189?query=Data+Engineer,Data Engineer,7,135795189
Product Analyst (Middle+/Senior),Sputnik8,Санкт-Петербург,Опыт 3-6 лет,https://hh.ru/vacancy/135849924?query=Data+Engineer,Data Engineer,7,135849924
Директор департамента аналитики (взыскание задолженности),ООО Агентство Р.О.С.долгЪ,"Воронеж, р-н Ленинский",Опыт 3-6 лет,https://hh.ru/vacancy/136146426?query=Data+Engineer,Data Engineer,7,136146426
Robot Tester / Benchmark Engineer,Сбер для экспертов,Москва,Опыт 3-6 лет,https://hh.ru/vacancy/135745984?query=Data+Engineer,Data Engineer,7,135745984
Supervisor (Civil Works),"Международный Аэропорт Алматы, АО","Алматы, улица Майлина, 2",Опыт более 6 лет,https://hh.ru/vacancy/136325194?query=Data+Engineer,Data Engineer,7,136325194
Аналитик данных,Okko,Москва,Опыт 3-6 лет,https://hh.ru/vacancy/135545262?query=Data+Engineer,Data Engineer,7,135545262
Data Engineer / Инженер данных,Winline. IT & TECH,Москва,Опыт 3-6 лет,https://hh.ru/vacancy/135476347?query=Data+Engineer,Data Engineer,7,135476347
Head of Engineering,the_covert,Тбилиси,Опыт более 6 лет,https://hh.ru/vacancy/135884095?query=Data+Engineer,Data Engineer,8,135884095
PTCi Engineer,Шлюмберже Лоджелко Инк. в РК,Астана,Опыт более 6 лет,https://hh.ru/vacancy/135609995?query=Data+Engineer,Data Engineer,8,135609995
Compensation Analyst,ЭПАМ Системз,Минск,Опыт 3-6 лет,https://rabota.by/vacancy/135519359?query=Data+Engineer&hhtmFrom=vacancy_search_list,Data Engineer,8,135519359
Upper-Middle / Senior AI-Driven Full-stack Engineer (Language-Agnostic),ООО ФинЦифра,Минск,Опыт 3-6 лет,https://rabota.by/vacancy/136077548?query=Data+Engineer&hhtmFrom=vacancy_search_list,Data Engineer,8,136077548
Data Engineer,Andersen,Астана,Опыт 3-6 лет,https://rabota.by/vacancy/136192648?query=Data+Engineer&hhtmFrom=vacancy_search_list,Data Engineer,8,136192648
Fullstack Software Engineer,ТОО HJ Platform (Hero’s Journey),Алматы,Опыт 1-3 года,https://hh.ru/vacancy/135137425?query=Data+Engineer,Data Engineer,8,135137425
Data Engineer,ООО Лоция,Москва,Опыт 3-6 лет,https://hh.ru/vacancy/136079590?query=Data+Engineer,Data Engineer,8,136079590
Senior Data Scientist,"ПАО Банк ПСБ, ИТ",Москва,Опыт более 6 лет,https://hh.ru/vacancy/135554872?query=Data+Engineer,Data Engineer,8,135554872
Depot Director/Depot Manager (English),ТОО GREEN AND SMART MOBILITY KAZAKHSTAN,"Алматы, проспект Сакена Сейфуллина, 617",Опыт более 6 лет,https://hh.ru/vacancy/136313027?query=Data+Engineer,Data Engineer,8,136313027
AI Engineer,BI Group. BI Development,Алматы,Опыт 1-3 года,https://hh.ru/vacancy/135502600?query=Data+Engineer,Data Engineer,8,135502600
Senior Golang Backend Developer (офис),ООО Технология,Новосибирск,Опыт 3-6 лет,https://hh.ru/vacancy/135781389?query=Data+Engineer,Data Engineer,8,135781389
Дата инженер (ученик),Aston,Москва,Без опыта,https://hh.ru/vacancy/136077935?query=Data+Engineer,Data Engineer,8,136077935
Data Engineer/Data Analyst,Сбер. Data Science,Москва,Опыт 1-3 года,https://hh.ru/vacancy/135722488?query=Data+Engineer,Data Engineer,8,135722488
"Data Engineer, Middle+",Solva Group,"Алматы, проспект Сакена Сейфуллина, 502",Опыт 1-3 года,https://hh.ru/vacancy/136024862?query=Data+Engineer,Data Engineer,8,136024862
C++ Developer (FinTech/HFT),Team.Inno / Фабрика инноваций и решений,Минск,Опыт 1-3 года,https://rabota.by/vacancy/136343995?query=Data+Engineer&hhtmFrom=vacancy_search_list,Data Engineer,8,136343995
Data Engineer,ТОО Eurasia Group Kazakhstan,"Астана, улица Казанат, 1/1",Опыт 3-6 лет,https://hh.ru/vacancy/135979374?query=Data+Engineer,Data Engineer,8,135979374
